isBasicEconomy,isRefundable,isNonStop,totalFare,departure_hour,departure_day,departure_month,days_to_departure,DISTANCE
False,False,True,333.61,12,Sunday,6,53,574
False,False,False,651.6,16,Monday,9,11,3318
True,False,False,97.6,19,Wednesday,7,9,3078
True,False,False,143.6,23,Saturday,9,35,919
False,False,False,419.1,12,Monday,8,41,2442
False,False,True,215.6,22,Wednesday,10,21,741
True,False,False,133.21,2,Wednesday,5,30,645
False,False,True,194.6,1,Sunday,7,43,578
True,False,True,205.6,12,Friday,10,45,3288
False,False,False,156.1,11,Tuesday,6,48,2445
False,False,False,798.2,15,Monday,7,37,2052
True,False,False,191.1,11,Thursday,9,13,2830
False,False,False,381.6,11,Sunday,10,10,2566
False,False,False,549.6,18,Thursday,5,21,303
False,False,True,438.6,15,Friday,7,37,1475
False,False,False,481.2,11,Friday,7,3,4038
False,False,False,425.6,12,Friday,9,26,6821
True,False,True,138.6,0,Wednesday,8,15,5290
False,False,False,297.21,0,Tuesday,6,22,306
False,False,False,187.6,14,Tuesday,5,17,6291
False,False,False,267.6,18,Friday,9,35,4841
True,False,False,284.73,18,Monday,8,26,8257
False,False,False,507.2,2,Sunday,7,12,1567
False,False,False,127.6,17,Monday,9,16,4779
False,False,False,489.6,18,Friday,9,18,2519
False,False,False,511.6,15,Monday,8,32,1234
False,False,False,137.6,15,Saturday,9,59,1998
False,False,False,326.6,19,Wednesday,9,15,405
True,False,False,291.7,0,Wednesday,8,37,3765
False,False,False,224.6,12,Saturday,10,15,3824
True,False,False,107.6,11,Tuesday,9,17,5151
False,False,False,342.6,23,Saturday,6,12,1929
False,False,False,351.6,19,Saturday,5,3,5076
False,False,False,463.6,15,Sunday,8,54,5603
False,False,True,248.6,11,Thursday,10,28,4795
False,False,True,303.6,18,Sunday,10,35,76
False,False,False,171.61,16,Wednesday,9,24,7562
False,False,False,328.6,11,Saturday,8,41,5591
False,False,True,248.6,23,Tuesday,6,10,1102
False,False,False,312.6,16,Monday,10,39,2088
True,False,False,282.61,17,Sunday,11,45,4009
False,False,True,215.6,11,Thursday,9,20,1196
False,False,True,178.6,17,Tuesday,8,34,1994
True,False,False,135.6,13,Tuesday,11,32,590
False,False,False,617.6,17,Friday,6,33,1940
True,False,False,160.1,11,Tuesday,8,31,1368
True,False,False,142.6,20,Tuesday,10,31,833
False,False,False,407.6,23,Monday,5,9,5204
False,False,True,78.59,13,Friday,9,47,2353
False,False,False,467.2,14,Sunday,10,11,1759
False,False,True,158.6,18,Monday,8,39,588
False,False,False,418.6,14,Friday,6,12,633
False,False,False,601.61,21,Friday,6,32,4488
False,False,True,297.61,14,Monday,9,50,8038
False,False,False,457.6,20,Wednesday,8,39,1649
False,False,False,78.58,22,Tuesday,9,30,4797
False,False,False,438.6,22,Monday,8,34,44
False,False,False,466.6,15,Saturday,9,30,7463
False,False,False,1414.61,14,Sunday,6,50,8444
False,False,True,176.6,13,Thursday,6,56,518
False,False,True,308.6,10,Sunday,7,59,2772
False,False,False,199.6,11,Friday,8,9,440
False,False,True,348.6,21,Sunday,5,33,293
False,False,False,615.6,19,Thursday,6,44,2388
False,False,False,428.6,10,Friday,10,42,0
False,False,False,169.58,23,Thursday,6,56,675
True,False,False,232.2,16,Saturday,9,38,971
False,False,True,218.6,11,Sunday,11,39,583
True,False,False,107.1,12,Wednesday,11,32,3317
False,False,True,263.6,1,Sunday,8,52,2718
True,False,False,112.6,12,Saturday,10,16,4536
True,False,True,88.6,5,Tuesday,10,6,337
False,False,False,347.61,13,Saturday,10,20,2528
False,False,False,358.6,23,Thursday,10,8,3652
